Year|Month|Day|Product Format|Total Net Sales|PO-Total
2022|January|12|19353645|1596.53|0
2022|January|13|19427997|10617.23|0
2022|January|14|20771942|17.8|0
2022|January|15|20785536|405.3|0
2022|January|16|20834742|778.46|0
2022|January|17|20839834|35220.79|0
2022|January|18|20840181|14222.88|0
2022|January|19|20840183|9472.61|0
2022|January|20|20856293|3584.6|0
2022|January|21|20856305|323.72|0
2022|January|22|20863925|584|0
2022|January|23|20874709|13890.64|0
2022|January|24|20890822|11173.32|0
2022|January|25|20925202|679.97|0
2022|January|26|20931002|4066.14|0
2022|January|27|20969813|3784.94|0
2022|January|28|20979345|171.13|0
2022|January|29|20979355|124.25|0
2022|January|30|22741672|2545.3|0
2022|January|31|22753237|1499.69|0
2022|January|1|22774205|9053.02|0
2022|January|2|22774206|33618.25|0
2022|January|3|22785493|1780.09|0
2022|January|4|22788860|20009|0
2022|January|5|22790808|253.94|0
2022|January|6|22790810|252.7|0
2022|January|7|22799541|11342.49|0
2022|January|8|22806322|113.48|0
2022|January|9|22806323|567.38|0
2022|January|10|22815368|988.54|0
2022|January|11|22830098|59261.12|0
2022|January|12|22842245|30639.45|0
2022|January|13|22857406|1238.94|0
2022|January|14|22864699|2207.22|0
2022|January|15|22886691|93.92|0
2022|January|16|22886692|267.72|0
2022|January|17|22896313|73.66|0
2022|January|18|22917172|706.36|0
2022|January|19|22923740|527.11|0
2022|January|20|22924973|8737.06|0
2022|January|21|22949861|3860.45|0
2022|January|22|22949864|17667.39|0
2022|January|23|22979267|214.96|0
2022|January|24|22987366|715.79|0
2022|January|25|23119423|13495.66|0
2022|January|26|23119424|6659.73|0
2022|January|27|23120004|3224.47|0
2022|January|28|23141866|1367.3|0
2022|January|29|23158042|17748.93|0
2022|January|30|23168878|4890.12|0
2022|January|31|23175553|445.47|0
2022|January|1|23208851|539.27|0
2022|January|2|23217281|2973.6|0
2022|January|3|23233249|5572257.86|0
2022|January|4|23279155|4457.95|0
2022|January|5|23362142|628.61|0
2022|January|6|23428268|11307.82|0
2022|January|7|23463274|86.97|0
2022|January|8|23524604|2467.52|0
2022|January|9|24044649|142549.29|0
2022|January|10|24262294|123.8|0
2022|January|11|24263263|227.18|0
2022|January|12|24272559|14215.67|0
2022|January|13|24274649|207.9|0
2022|January|14|24275412|40644.27|0
2022|January|15|24298906|277563.04|0
2022|January|16|24589757|35633.82|0
2022|January|17|24589985|549.94|0
2022|January|18|25187376|60715.51|0
2022|January|19|25192330|15343.9|0
2022|January|20|25194475|128.09|0
2022|January|21|25195582|40439.13|0
2022|January|22|25198656|7689.06|0
2022|January|23|25202588|13843.07|0
2022|January|24|25783544|674.25|0
2022|January|25|25848408|4368.56|0
2022|January|26|25865102|32695.72|0
2022|January|27|25865103|28608.76|0
2022|January|28|25892317|391.83|0
2022|January|29|25899732|56.4|0
2022|January|30|25940126|464.01|0
2022|January|31|26224661|974.67|0
2022|January|1|26224662|646.64|0
2022|January|2|26225313|11.66|0
2022|January|3|26232599|2600.78|0
2022|January|4|26307959|378935.47|0
2022|January|5|26309707|8480.46|0
2022|January|6|26310046|180018.33|0
2022|January|7|26310048|247057.67|0
2022|January|8|26321310|220207.32|0
2022|January|9|26353983|2010.34|0
2022|January|10|39001027|1475.82|0
2022|January|11|39064274|4802.54|0
2022|January|12|39068025|1050.4|0
2022|January|13|39103796|7367.3|0
2022|January|14|39124496|469.82|0
2022|January|15|42333713|2852.31|0
2022|January|16|42334473|5057.46|0
2022|January|17|42334474|115203.72|0
2022|January|18|42338971|87.97|0
2022|January|19|42338974|51.92|0
2022|January|20|42344393|10843.81|0
2022|January|21|42346440|78563.54|0
2022|January|22|42353834|4367.1|0
2022|January|23|42355561|8826.27|0
2022|January|24|42356001|2699.52|0
2022|January|25|42371584|2438.71|0
2022|January|26|42385189|914.65|0
2022|January|27|42389813|768.57|0
2022|January|28|42406141|208.35|0
2022|January|29|42436053|1307.76|0
2022|January|30|42465924|223.45|0
2022|January|31|42472596|1502.01|0
2022|January|1|42478284|7300.51|0
2022|January|2|42486993|139.28|0
2022|January|3|42490017|11982.77|0
2022|January|4|42492511|95.49|0
2022|January|5|42504626|1393.08|0
2022|January|6|42504704|4333.2|0
2022|January|7|42506308|5563.46|0
2022|January|8|42527027|7699.23|0
2022|January|9|42532741|186.82|0
2022|January|10|42532983|1992.22|0
2022|January|11|42532984|642|0
2022|January|12|42554958|355029.97|0
2022|January|13|42559697|769.74|0
2022|January|14|42598682|1509.72|0
2022|January|15|42621068|457.63|0
2022|January|16|42673417|29019.38|0
2022|January|17|42676498|14918.52|0
2022|January|18|42716240|141.32|0
2022|January|19|42740217|156.68|0
2022|January|20|42752781|7039.2|0
2022|January|21|52066552|263.75|0
2022|January|22|52130703|30389.51|0
2022|January|23|55568389|3452.83|0
2022|January|24|55573487|933.52|0
2022|January|25|84105700|103087.13|0
2022|January|26|84116459|2245.34|0
2022|January|27|84140577|3303.84|0
2022|January|28|84148089|3848.99|0
2022|January|29|84148093|1283|0
2022|January|30|84156926|11511.94|0
2022|January|31|84209473|40798.49|0
2022|January|1|84277350|8175359.31|0
2022|January|2|84278262|1298509.34|0
2022|January|3|84278263|1298509.34|0
2022|January|4|84443371|23382.17|0
2022|January|5|84443372|162844.49|0
2022|January|6|84443373|373472.76|0
2022|January|7|84497161|103087.13|0
2022|January|8|84540753|51183.13|0
2022|January|9|84540754|76774.71|0
2022|January|10|84540755|202100.8|0
2022|January|11|84652845|346213.65|0
2022|January|12|84652847|692427.3|0
2022|January|13|84675335|288864.33|0
2022|January|14|84675336|288864.33|0
2022|January|15|84676688|341165.25|0
2022|January|16|84676689|310150.22|0
2022|January|17|84689052|303030.08|0
2022|January|18|84689053|303030.08|0
2022|January|19|84726034|495855.2|0
2022|January|20|84726035|495855.2|0
2022|January|21|84726038|247725.46|0
2022|January|22|84726039|743176.38|0
2022|January|23|84741540|1667590.89|0
2022|January|24|84922348|2433639.42|0
2022|January|25|85547090|76004.91|0
2022|January|26|85547091|76004.91|0
2022|January|27|85547092|66002.49|0
2022|January|28|88865632|3705.34|0
2022|January|29|90375312|104.18|0
2022|January|30|90386222|279.31|0
2022|January|31|93252742|43.41|0
2022|January|1|93281612|1255.06|0
2022|January|2|93284576|570.44|0
2022|January|3|93294583|1379.91|0
2022|January|4|93298438|379.76|0
2022|January|5|93319842|2102.02|0
2022|January|6|93326080|80.83|0
2022|January|7|93344759|185.61|0
2022|January|8|94509632|286216.34|0
2022|January|9|94515863|3118.48|0
2022|January|10|94520666|922.01|0
2022|January|11|94523424|4018.66|0
2022|January|12|94529528|866.68|0
2022|January|13|94538392|3988.75|0
2022|January|14|94550512|582.06|0
2022|January|15|94551787|5187.19|0
2022|January|16|94560841|3098.83|0
2022|January|17|94560893|1401.68|0
2022|January|18|94671094|603.97|0
2022|January|19|95049935|2412.95|0
2022|January|20|95060302|225.91|0
2022|January|21|95072274|1156.68|0
2022|January|22|95072281|1032.13|0
2022|January|23|95072937|9211.17|0
2022|January|24|95087830|4097.81|0
2022|January|25|95092182|2352.05|0
2022|January|26|95094216|65.28|0
2022|January|27|95094217|130.55|0
2022|January|28|95095591|380.74|0
2022|January|29|95102241|5220.38|0
2022|January|30|95127309|8848.37|0
2022|January|31|95132298|642.93|0
2022|January|1|95137393|155.92|0
2022|January|2|95190194|26756.25|0
2022|January|3|95211100|104.36|0
2022|January|4|95218373|12556.58|0
2022|January|5|95220707|486.19|0
2022|January|6|95238091|620.13|0
2022|January|7|95238092|3723.82|0
2022|January|8|95238094|603.8|0
2022|January|9|95238491|131.34|0
2022|January|10|95244758|1101.28|0
2022|January|11|95249844|16753.58|0
2022|January|12|95249845|32310.47|0
2022|January|13|95259707|1061.39|0
2022|January|14|95261605|61327|0
2022|January|15|95270987|750.93|0
2022|January|16|95298551|30499.21|0
2022|January|17|95315620|245292.48|0
2022|January|18|95315621|368963.8|0
2022|January|19|95315638|1304.89|0
2022|January|20|95315639|250553.95|0
2022|January|21|95326257|1219.1|0
2022|January|22|95327449|4622.07|0
2022|January|23|95328087|167053.41|0
2022|January|24|95328088|31126.66|0
2022|January|25|95330570|643.32|0
2022|January|26|95330587|34929.4|0
2022|January|27|95350452|305.66|0
2022|January|28|95350453|4440.58|0
2022|January|29|95351022|11514.36|0
2022|January|30|95352965|5549.81|0
2022|January|31|95353324|1496.83|0
2022|January|1|95363553|122.77|0
2022|January|2|95374599|4217.69|0
2022|January|3|95375249|3328.45|0
2022|January|4|95378591|2906.21|0
2022|January|5|95379791|3616.57|0
2022|January|6|95383807|656.88|0
2022|January|7|95391327|109.71|0
2022|January|8|95395570|2398.59|0
2022|January|9|95409434|283.76|0
2022|January|10|95414477|632.49|0
2022|January|11|95418328|1566.93|0
2022|January|12|95443281|2544.78|0
2022|January|13|95462342|398.1|0
2022|January|14|95473425|35367.23|0
2022|January|15|95473426|42960.92|0
2022|January|16|95473904|138.94|0
2022|January|17|95485439|18952.92|0
2022|January|18|95491330|107.51|0
2022|January|19|95492102|38178.02|0
2022|January|20|95493134|41.75|0
2022|January|21|95910912|29.56|0
2022|January|22|95914479|244.58|0
2022|January|23|95914544|6249.9|0
2022|January|24|95915136|864.92|0
2022|January|25|95915137|1895.45|0
2022|January|26|95920040|408.23|0
2022|January|27|95932791|10939.62|0
2022|January|28|95933116|45.2|0
2022|January|29|95940510|21181.46|0
2022|January|30|96043374|147956.8|0
2022|January|31|96253544|10082.68|0
2022|January|1|96468267|16.37|0
2022|January|2|96626400|220.59|0
2022|January|3|96628061|785.85|0
2022|January|4|96649301|126.09|0
2022|January|5|96661547|15086.56|0
2022|January|6|96694770|154.2|0
2022|January|7|96695219|220.99|0
2022|January|8|96830933|36622.35|0
2022|January|9|96830934|4314.71|0
2022|January|10|96862937|112.84|0
2022|January|11|96901555|731.94|0
2022|January|12|96901556|1041.62|0
2022|January|13|96936800|3711.89|0
2022|January|14|96954325|59.87|0
2022|January|15|98153999|2444.19|0
2020|February|1|274288|126.72|38.70941266
2020|February|2|8685184|819.82|250.4320603
2020|February|3|9152245|403.65|123.3037754
2020|February|4|11519970|387.94|118.5048102
2020|February|5|11570574|127.87|39.06070547
2020|February|6|11588522|238.4|72.82452634
2020|February|7|11588565|68.95|21.06229485
2020|February|8|11609457|107.44|32.81991238
2020|February|9|11611737|304.01|92.86654469
2020|February|10|12589431|120.44|36.79104846
2020|February|11|12589461|116.12|35.47140939
2020|February|12|12597567|7885.51|2408.802562
2020|February|13|12598014|5748.45|1755.990556
2020|February|14|12605175|22199.33|6781.273877
2020|February|15|12605176|316.27|96.61163149
2020|February|16|12605492|1606.98|490.887405
2020|February|17|12606671|5526.45|1688.17577
2020|February|18|12609597|3466.33|1058.86678
2020|February|19|12611130|1618.98|494.553069
2020|February|20|12616995|2436.66|744.3314193
2020|February|21|12621505|20045.38|6123.302449
2020|February|22|12622410|53296.44|16280.57046
2020|February|23|12622550|682.65|208.5304652
2020|February|24|12622668|691.68|211.2888774
2020|February|25|12637192|268.6|82.04978094
2020|February|26|12639692|4495.05|1373.111943
2020|February|27|12641847|39487.08|12062.19756
2020|February|28|12642163|766.95|234.2817554
2020|February|1|12651113|11799.24|3604.337518
2020|February|2|12653318|10191.34|3113.169078
2020|February|3|12670834|2895.46|884.4819759
2020|February|4|12671379|5082.89|1552.680607
2020|February|5|12673207|36756.01|11227.93212
2020|February|6|12673301|248.43|75.88841057
2020|February|7|12679099|82826.72|25301.24435
2020|February|8|12680750|8599.59|2626.934012
2020|February|9|12682079|11066.01|3380.356278
2020|February|10|12684186|195.24|59.64035454
2020|February|11|12693989|289.29|88.36999675
2020|February|12|12699847|115673.59|35335.04363
2020|February|13|13158257|467.77|142.8906405
2020|February|14|13183767|1061.6|324.2890821
2020|February|15|13375177|153.62|46.92660963
2020|February|16|13404731|246.82|75.39660064
2020|February|17|13460683|157.65|48.15766182
2020|February|18|13486139|6362.53|1943.574805
2020|February|19|13503410|12822.09|3916.789559
2020|February|20|13507235|19010.85|5807.282494
2020|February|21|13508782|21280.32|6500.542049
2020|February|22|13513595|3722.16|1137.015684
2020|February|23|13515225|4259.58|1301.182449
2020|February|24|13576846|1854.59|566.5253285
2020|February|25|13581202|35243.29|10765.83851
2020|February|26|13583369|1696.03|518.0896871
2020|February|27|13584872|4741.69|1448.453558
2020|February|28|13590792|3678.49|1123.675721
2020|February|1|13595628|10973.82|3352.194814
2020|February|2|13597428|217.11|66.32102732
2020|February|3|15024813|714.94|218.3941563
2020|February|4|15075118|26071.65|7964.159238
2020|February|5|15779961|8005.02|2445.309521
2020|February|6|15896222|754.32|230.4236439
2020|February|7|15926330|11099.57|3390.607919
2020|February|8|15940309|2287.14|698.6572449
2020|February|9|19121006|2763.76|844.2513126
2020|February|10|19121015|24868.58|7596.655031
2020|February|11|19149747|1141.13|348.5832707
2020|February|12|19171816|14622.59|4466.791907
2020|February|13|19177107|1278.89|390.6650944
2020|February|14|19179654|76830.73|23469.63725
2020|February|15|19208276|7938.74|2425.062837
2020|February|16|19209451|1409.11|430.443659
2020|February|17|19209452|2182.12|666.5765748
2020|February|18|19210283|2640.98|806.7454596
2020|February|19|19256097|2036.18|621.9959901
2020|February|20|19257214|961.96|293.8518513
2020|February|21|19257222|243.97|74.52600542
2020|February|22|19257223|227.14|69.38491155
2020|February|23|19257224|331.98|101.4105967
2020|February|24|19257638|18426.59|5628.80742
2020|February|25|19257723|129.17|39.45781908
2020|February|26|19259485|19164.56|5854.236596
2020|February|27|19260818|409.22|125.0052545
2020|February|28|19351898|8591.3|2624.401649
2020|February|1|19353644|642.42|196.2413264
2020|February|2|19417843|11607.58|3545.790753
2020|February|3|20759645|10717.96|3274.036746
2020|February|4|20766663|2767.47|845.3846137
2020|February|5|20784691|1232.05|376.3567856
2020|February|6|20813489|9616.57|2937.592933
2020|February|7|20839834|3984.47|1217.144046
2020|February|8|20840181|2390.68|730.2858164
2020|February|9|20840183|8764.84|2677.413261
2020|February|10|20856306|511.09|156.1236878
2020|February|11|20883793|404.21|123.4748397
2020|February|12|20888729|327.12|99.92600276
2020|February|13|20901295|66956.46|20453.32418
2020|February|14|20906750|4239.52|1295.054681
2020|February|15|20913315|1796.3|548.7193652
2020|February|16|20913751|1778.16|543.178103
2020|February|17|20919972|47275.66|14441.39072
2020|February|18|20940455|554.67|169.4361578
2020|February|19|20976593|822.79|251.3393122
2020|February|20|20976855|10244.56|3129.426299
2020|February|21|20983661|1409.11|430.443659
2020|February|22|20999865|736.74|225.053446
2020|February|23|22741672|821.53|250.9544175
2020|February|24|22774205|1091.59|333.4501875
2020|February|25|22774206|9769.37|2984.269056
2020|February|26|22785492|6379.62|1948.795322
2020|February|27|22788860|20934.48|6394.89761
2020|February|28|22791372|580.6|177.357047
2020|February|1|22795538|1742.21|532.1963844
2020|February|2|22799541|9502.63|2902.787453
2020|February|3|22806323|190.41|58.16492475
2020|February|4|22816652|10742.59|3281.560522
2020|February|5|22830098|19083.98|5829.621662
2020|February|6|22840301|1416.53|432.7102613
2020|February|7|22840302|692.8|211.6310061
2020|February|8|22840644|2805.48|856.9956047
2020|February|9|22842245|15386.87|4700.258052
2020|February|10|22857407|1266.78|386.9658284
2020|February|11|22860084|680.2|207.7820588
2020|February|12|22862537|10237.51|3127.272721
2020|February|13|22862538|15720.08|4802.044379
2020|February|14|22886692|21.73|6.637906701
2020|February|15|22896313|30.95|9.4543586
2020|February|16|22902540|419.99|128.295188
2020|February|17|22909142|9412.32|2875.200276
2020|February|18|22915112|284.58|86.9312236
2020|February|19|22928944|543.71|166.0881846
2020|February|20|22936098|1099.81|335.9611674
2020|February|21|22949864|5921.5|1808.852486
2020|February|22|22950587|1583.41|483.6874298
2020|February|23|22966687|3285.74|1003.701591
2020|February|24|22987077|1760.14|537.6734975
2020|February|25|23118342|28921.86|8834.818605
2020|February|26|23120004|5398.41|1649.063134
2020|February|27|23130568|459.97|140.5079588
2020|February|28|23216161|1244.01|380.0102308
2020|February|1|23217281|1660.14|507.1262968
2020|February|2|23233249|2169645.77|662766.0467
2020|February|3|23382564|746.79|228.1234397
2020|February|4|23524604|4151.58|1268.191473
2020|February|5|24238930|13613.97|4158.686732
2020|February|6|24266675|428.65|130.9405756
2020|February|7|24268483|40402.82|12341.93049
2020|February|8|25193557|10160.58|3103.77276
2020|February|9|25194475|36.15|11.04281303
2020|February|10|25195582|22122.21|6757.715876
2020|February|11|25195785|32882.42|10044.65882
2020|February|12|25195802|263.29|80.42772458
2020|February|13|25197218|18921.6|5780.019118
2020|February|14|25198656|16121.13|4924.553928
2020|February|15|25840452|21600.05|6598.210613
2020|February|16|25848407|3685.48|1125.81097
2020|February|17|25865103|3420.96|1045.007515
2020|February|18|25897226|12748.63|3894.349586
2020|February|19|25932861|134.3|41.02489047
2020|February|20|25939180|1695.29|517.8636378
2020|February|21|25955019|12569.09|3839.505142
2020|February|22|25980483|348.63|106.4967056
2020|February|23|25989508|8639.82|2639.223151
2020|February|24|26280587|5019.02|1533.17011
2020|February|25|26315189|1969.4|601.5965695
2020|February|26|39001027|2476.84|756.6052845
2020|February|27|39009517|143.59|43.86272541
2020|February|28|39064274|12059.86|3683.949632
2020|February|1|39122801|937.13|286.2669814
2020|February|2|39124496|394.06|120.3742989
2020|February|3|39138107|427.54|130.6015016
2020|February|4|42334473|2983276.92|911307.5866
2020|February|5|42334474|2851050.22|870916.0313
2020|February|6|42334479|290.89|88.85875196
2020|February|7|42334480|145.45|44.43090334
2020|February|8|42334844|7632.13|2331.402065
2020|February|9|42341511|226550.35|69204.78998
2020|February|10|42346440|7700.34|2352.23831
2020|February|11|42353809|5275.85|1611.624485
